,link,hour,qlength,congestion,nvehicles
1570,31003,17-18,50.448999999999955,0.3665024630541872,62
1571,31004,17-18,542.554,0.4824742268041237,78
1572,31005,17-18,545.0740000000001,0.47428571428571425,83
1573,31006,17-18,522.014,0.44556962025316454,88
1574,31007,17-18,522.014,0.43005780346820816,62
1575,31008,17-18,414.094,0.40686695278969953,79
1576,31009,17-18,535.184,0.37815126050420167,75
1577,31010,17-18,414.014,0.3789473684210526,60
1578,31011,17-18,420.55400000000003,0.4081218274111675,67
1579,31012,17-18,419.604,0.507112970711297,101
1580,31013,17-18,413.894,0.5780104712041885,92
1581,31014,17-18,419.604,0.3913043478260869,60
1582,31015,17-18,530.014,0.32432432432432434,60
1583,31016,17-18,437.644,0.3267857142857143,61
1584,31017,17-18,547.274,0.5414634146341464,74
1585,31018,17-18,437.004,0.4603448275862069,89
1586,31019,17-18,530.014,0.535,107
1587,31020,17-18,425.524,0.4615384615384615,75
1588,31021,17-18,536.154,0.5381818181818182,74
1589,31022,17-18,419.584,0.39085714285714285,57
1590,31023,17-18,547.034,0.504,84
1591,31024,17-18,451.204,0.6424242424242425,106
1592,31025,17-18,522.014,0.4969696969696969,82
1593,31026,17-18,414.064,0.4744186046511628,68
1594,31027,17-18,419.644,0.3875,62
1595,31028,17-18,571.134,0.38061674008810575,72
1596,31029,17-18,560.744,0.4820083682008368,96
1597,31030,17-18,413.884,0.5313432835820895,89
1598,31031,17-18,413.994,0.496551724137931,72
1599,31032,17-18,546.674,0.5604060913705584,92
1600,31033,17-18,549.414,0.5766990291262136,99
1601,31034,17-18,432.784,0.5176470588235293,66
1602,31035,17-18,7.13900000000001,0.3586206896551724,52
1603,31036,17-18,7.13900000000001,0.10736842105263159,17
1604,32001,17-18,355.93699999999995,0.4336134453781513,86
1605,32002,17-18,446.82699999999994,0.6515837104072397,120
1606,32003,17-18,387.1069999999999,0.496551724137931,84
1607,32004,17-18,344.1069999999999,0.4144329896907216,67
1608,32005,17-18,387.99699999999996,0.46857142857142847,82
1609,32006,17-18,355.49699999999996,0.4151898734177215,82
1610,32007,17-18,343.20699999999994,0.43005780346820816,62
1611,32008,17-18,69.34699999999998,0.37081545064377686,72
1612,32009,17-18,392.30699999999996,0.37310924369747905,74
1613,32010,17-18,343.12699999999995,0.4357894736842105,69
1614,32011,17-18,152.77599999999995,0.37157360406091366,61
1615,32012,17-18,337.6069999999999,0.28619246861924685,57
1616,32013,17-18,349.6069999999999,0.3769633507853403,60
1617,32014,17-18,343.87699999999995,0.3391304347826086,52
1618,32015,17-18,362.38699999999994,0.4432432432432432,82
1619,32016,17-18,417.10699999999997,0.5464285714285714,102
1620,32017,17-18,343.5469999999999,0.5341463414634147,73
1621,32018,17-18,147.03599999999994,0.3051724137931035,59
1622,32019,17-18,397.24699999999996,0.405,81
1623,32020,17-18,343.58699999999993,0.5661538461538462,92
1624,32021,17-18,69.34699999999998,0.41454545454545455,57
1625,32022,17-18,202.56599999999992,0.3291428571428572,48
1626,32023,17-18,337.9769999999999,0.438,73
1627,32024,17-18,372.9169999999999,0.33939393939393936,56
1628,32025,17-18,159.04599999999994,0.3939393939393939,65
1629,32026,17-18,344.0469999999999,0.41162790697674423,59
1630,32027,17-18,368.3569999999999,0.21250000000000002,34
1631,32028,17-18,356.9769999999999,0.3277533039647577,62
1632,32029,17-18,171.0759999999999,0.4820083682008368,96
1633,32030,17-18,368.33699999999993,0.4895522388059701,82
1634,32031,17-18,163.9459999999999,0.35172413793103446,51
1635,32032,17-18,337.57699999999994,0.4263959390862944,70
1636,32033,17-18,337.69699999999995,0.512621359223301,88
1637,32034,17-18,343.7869999999999,0.4,51
1638,32035,17-18,367.75699999999995,0.3655172413793104,53
1639,32036,17-18,146.61599999999999,0.20842105263157895,33
1640,41001,17-18,626.906,0.41632653061224495,136
1641,41002,17-18,564.646,0.37453416149068325,134
1642,41003,17-18,624.3159999999999,0.3618556701030928,117
1643,41004,17-18,624.3159999999999,0.33210332103321033,100
1644,41005,17-18,612.8059999999999,0.34736842105263155,110
1645,41006,17-18,606.376,0.3070945945945946,101
1646,41007,17-18,564.386,0.33054545454545453,101
1647,41008,17-18,655.2459999999999,0.34878892733564015,112
1648,41009,17-18,630.026,0.41609589041095896,135
1649,41010,17-18,570.6659999999999,0.377027027027027,124
1650,41011,17-18,583.9759999999999,0.36,110
1651,41012,17-18,637.906,0.3587837837837837,118
1652,41013,17-18,564.6159999999999,0.40439189189189195,133
1653,41014,17-18,575.016,0.38885017421602786,124
1654,41015,17-18,558.3159999999999,0.40484429065743943,130
1655,41016,17-18,570.4359999999999,0.324,99
1656,41017,17-18,658.1159999999999,0.44366197183098594,140
1657,41018,17-18,564.0459999999999,0.3834507042253521,121
1658,41019,17-18,569.9559999999999,0.304270462633452,95
1659,41020,17-18,635.526,0.36397058823529416,110
1660,41021,17-18,642.8259999999999,0.40594405594405597,129
1661,41022,17-18,564.7359999999999,0.4116040955631399,134
1662,41023,17-18,631.3159999999999,0.4195945945945946,138
1663,41024,17-18,558.4159999999999,0.3719557195571956,112
1664,41025,17-18,569.2459999999999,0.22258064516129034,69
1665,42001,17-18,68.45799999999997,0.41666666666666674,100
1666,42002,17-18,70.39800000000002,0.3663551401869159,98
1667,42003,17-18,243.173,0.3682758620689655,89
1668,42004,17-18,86.18799999999999,0.3570934256055363,86
1669,42005,17-18,47.31600000000003,0.3235955056179775,72
1670,42006,17-18,235.89499999999998,0.34054054054054056,84
1671,42007,17-18,99.18799999999999,0.3943462897526502,93
1672,42008,17-18,63.30799999999999,0.2957746478873239,70
1673,42009,17-18,243.173,0.2740484429065744,66
1674,42010,17-18,64.548,0.3567567567567568,88
1675,42011,17-18,103.94799999999998,0.4615384615384615,110
1676,42012,17-18,196.78499999999997,0.35789473684210527,85
1677,42013,17-18,91.80799999999999,0.3810810810810811,94
1678,42014,17-18,108.69799999999998,0.43448275862068964,105
1679,42015,17-18,93.80799999999999,0.3776223776223776,90
1680,42016,17-18,37.946000000000026,0.31862068965517243,77
1681,42017,17-18,248.683,0.31672862453531603,71
1682,42018,17-18,53.317999999999984,0.28163265306122454,69
1683,42019,17-18,50.048,0.3719557195571956,84
1684,42020,17-18,43.20600000000002,0.4153846153846154,99
1685,42021,17-18,267.013,0.3838235294117647,87
1686,42022,17-18,74.88799999999998,0.3364864864864865,83
1687,42023,17-18,249.433,0.3890784982935154,95
1688,42024,17-18,79.51799999999997,0.35416666666666663,85
1689,42025,17-18,195.625,0.17078651685393256,38
1690,51001,17-18,39.168000000000006,0.5916083916083916,94
1691,51002,17-18,70.06799999999998,0.5050359712230216,78
1692,51003,17-18,95.618,0.35538461538461535,77
1693,51004,17-18,110.45199999999994,0.4290697674418605,82
1694,51005,17-18,97.70799999999997,0.41351351351351356,85
1695,51006,17-18,104.59199999999998,0.6321428571428571,118
1696,51007,17-18,65.738,0.47579617834394905,83
1697,51008,17-18,49.77800000000002,0.4446428571428572,83
1698,51009,17-18,119.03199999999993,0.5354430379746835,94
1699,51010,17-18,82.418,0.42289156626506025,78
1700,51011,17-18,87.12799999999999,0.46875000000000006,75
1701,51012,17-18,468.24199999999996,0.39085714285714285,76
1702,51013,17-18,80.14800000000002,0.5165680473372781,97
1703,51014,17-18,41.95799999999997,0.36610169491525424,72
1704,51015,17-18,69.97800000000001,0.4636363636363636,85
1705,51016,17-18,70.81799999999998,0.4870588235294117,92
1706,51017,17-18,96.62799999999999,0.44742857142857145,87
1707,51018,17-18,107.00199999999995,0.47093023255813954,90
1708,51019,17-18,54.55799999999999,0.38823529411764707,66
1709,51020,17-18,54.55799999999999,0.3792134831460674,75
1710,51021,17-18,94.34800000000001,0.37540106951871655,78
1711,51022,17-18,94.49799999999999,0.5150943396226415,91
1712,51023,17-18,130.84199999999998,0.47396449704142013,89
1713,51024,17-18,62.47800000000001,0.4405594405594406,70
1714,51025,17-18,80.738,0.3865771812080537,64
1715,51026,17-18,83.988,0.46932515337423314,85
1716,51027,17-18,90.43799999999999,0.6589285714285713,123
1717,51028,17-18,63.72800000000001,0.5315436241610738,88
1718,51029,17-18,24.849999999999966,0.4085526315789474,69
1719,51030,17-18,74.02800000000002,0.41301369863013704,67
1720,51031,17-18,51.22800000000001,0.4670886075949367,82
1721,51032,17-18,91.58800000000002,0.566883116883117,97
1722,51033,17-18,80.59800000000001,0.42603550295857984,80
1723,51034,17-18,93.03800000000001,0.4172185430463576,70
1724,51035,17-18,67.75799999999998,0.3375,66
1725,51036,17-18,77.488,0.4308510638297873,90
1726,51037,17-18,68.048,0.4530612244897959,74
1727,51038,17-18,46.077999999999975,0.5335714285714286,83
1728,51039,17-18,82.45799999999997,0.3905660377358491,92
1729,51040,17-18,63.658000000000015,0.51,85
1730,51041,17-18,69.32799999999997,0.48322147651006714,80
1731,51042,17-18,68.18799999999999,0.5175,92
1732,51043,17-18,100.69799999999998,0.47343749999999996,101
1733,51044,17-18,92.52800000000002,0.4609271523178808,58
1734,12001,20-21,20.56099999999998,0.2628571428571429,46
1735,12002,20-21,7.670999999999935,0.24742268041237117,40
1736,12003,20-21,211.19299999999998,0.22285714285714286,39
1737,12004,20-21,217.44299999999998,0.21521739130434783,33
1738,12005,20-21,374.703,0.24558139534883722,44
1739,12006,20-21,192.29299999999995,0.22153846153846155,36
1740,12007,20-21,192.22299999999996,0.18412698412698414,29
1741,12008,20-21,425.383,0.32222222222222224,58
1742,12009,20-21,374.703,0.34285714285714286,54
1743,12010,20-21,7.770999999999958,0.29222797927461136,47
1744,12011,20-21,7.770999999999958,0.2608695652173913,40
1745,12012,20-21,1.3209999999999695,0.2307692307692308,40
1746,12013,20-21,1.5609999999999786,0.2425531914893617,38
1747,12014,20-21,192.173,0.26739130434782604,41
1748,12015,20-21,198.503,0.19444444444444442,35
1749,12016,20-21,205.63299999999998,0.2410958904109589,44
1750,12017,20-21,381.73299999999995,0.28695652173913044,55
1751,12018,20-21,192.39299999999997,0.2764397905759162,44
1752,12019,20-21,13.04099999999994,0.23225806451612901,36
1753,12020,20-21,14.000999999999976,0.23119266055045873,42
1754,12021,20-21,209.03299999999996,0.2175824175824176,33
1755,12022,20-21,197.84299999999996,0.19780219780219782,30
1756,12023,20-21,382.703,0.22641509433962265,40
1757,12024,20-21,198.363,0.2104265402843602,37
1758,12025,20-21,6.9809999999999945,0.22105263157894736,35
1759,12026,20-21,31.800999999999988,0.2127272727272727,39
1760,12027,20-21,31.800999999999988,0.189873417721519,25
1761,12028,20-21,1.6309999999999718,0.2796116504854369,48
1762,12029,20-21,210.60299999999995,0.3320388349514563,57
1763,12030,20-21,246.783,0.24943820224719102,37
1764,12031,20-21,7.850999999999999,0.11460674157303372,17
1765,12032,20-21,117.57099999999997,0.15675675675675674,29
1766,12033,20-21,374.703,0.1449275362318841,25
1767,12034,20-21,374.703,0.23736263736263738,36
1768,12035,20-21,374.703,0.32608695652173914,50
1769,12036,20-21,198.58299999999997,0.15164835164835164,23
1770,21001,20-21,351.275,0.25263157894736843,32
1771,21002,20-21,333.2049999999999,0.24,32
1772,21003,20-21,25.774,0.27577639751552796,37
1773,21004,20-21,333.0849999999999,0.24870466321243523,40
1774,21005,20-21,333.22499999999997,0.3934426229508197,40
1775,21006,20-21,7.233999999999924,0.21473684210526317,34
1776,21007,20-21,333.0949999999999,0.2360655737704918,24
1777,21008,20-21,111.98399999999992,0.21942857142857142,32
1778,21009,20-21,333.025,0.32459016393442625,33
1779,21010,20-21,333.0849999999999,0.25193370165745854,38
1780,21011,20-21,345.3449999999999,0.2465753424657534,30
1781,21012,20-21,333.68499999999995,0.2482758620689655,36
1782,21013,20-21,333.32499999999993,0.2827586206896552,41
1783,21014,20-21,19.18399999999997,0.29508196721311475,30
1784,21015,20-21,1.6440000000000055,0.16451612903225807,17
1785,21016,20-21,333.30499999999995,0.14193548387096774,22
1786,21017,20-21,36.3839999999999,0.2774193548387097,43
1787,21018,20-21,338.87499999999994,0.36623376623376624,47
1788,21019,20-21,338.94499999999994,0.34809160305343506,38
1789,21020,20-21,338.94499999999994,0.24935064935064935,32
1790,21021,20-21,7.543999999999983,0.3238095238095239,34
1791,21022,20-21,7.723999999999933,0.2657718120805369,33
1792,21023,20-21,339.29499999999996,0.2513513513513514,31
1793,21024,20-21,339.42499999999995,0.22417582417582418,34
1794,21025,20-21,332.98499999999996,0.3648,38
1795,21026,20-21,332.98499999999996,0.2,23
1796,21027,20-21,1.44399999999996,0.14265734265734267,17
1797,21028,20-21,26.644000000000005,0.23684210526315788,30
1798,21029,20-21,345.81499999999994,0.36226415094339626,48
1799,21030,20-21,333.49499999999995,0.32662721893491126,46
1800,21031,20-21,7.613999999999919,0.2545454545454546,28
1801,21032,20-21,333.03499999999997,0.2126582278481013,28
1802,21033,20-21,333.29499999999996,0.24935064935064935,32
1803,21034,20-21,339.62499999999994,0.33540372670807456,45
1804,21035,20-21,339.5949999999999,0.24,26
1805,21036,20-21,369.36499999999995,0.25668449197860965,40
1806,21037,20-21,338.905,0.3346938775510204,41
1807,21038,20-21,351.86499999999995,0.20756756756756756,32
1808,21039,20-21,26.333999999999946,0.28837209302325584,31
1809,21040,20-21,1.524000000000001,0.2016,21
1810,21041,20-21,333.31499999999994,0.24473684210526317,31
1811,21042,20-21,20.313999999999965,0.2952380952380953,31
1812,21043,20-21,19.403999999999996,0.25,35
1813,21044,20-21,14.493999999999915,0.25655172413793104,31
1814,21045,20-21,339.525,0.16626506024096385,23
1815,21046,20-21,344.8449999999999,0.3402985074626866,38
1816,21047,20-21,339.9549999999999,0.28905109489051095,33
1817,22001,20-21,318.632,0.28421052631578947,36
1818,22002,20-21,312.182,0.3975000000000001,53
1819,22003,20-21,318.272,0.3801242236024845,51
1820,22004,20-21,20.315000000000055,0.30466321243523314,49
1821,22005,20-21,312.272,0.3540983606557377,36
1822,22006,20-21,317.91200000000003,0.27157894736842103,43
1823,22007,20-21,113.39499999999998,0.5213114754098361,53
1824,22008,20-21,312.402,0.2811428571428571,41
1825,22009,20-21,312.402,0.3540983606557377,36
1826,22010,20-21,342.442,0.3314917127071823,50
1827,22011,20-21,317.452,0.4602739726027398,56
1828,22012,20-21,324.702,0.35172413793103446,51
1829,22013,20-21,318.382,0.3586206896551724,52
1830,22014,20-21,26.805000000000064,0.37377049180327865,38
1831,22015,20-21,312.29200000000003,0.2709677419354839,28
1832,22016,20-21,324.562,0.25806451612903225,40
1833,22017,20-21,312.35200000000003,0.2967741935483871,46
1834,22018,20-21,323.892,0.34285714285714286,44
1835,22019,20-21,325.982,0.3114503816793894,34
1836,22020,20-21,26.20500000000004,0.36623376623376624,47
1837,22021,20-21,312.342,0.4476190476190476,47
1838,22022,20-21,312.062,0.39463087248322143,49
1839,22023,20-21,120.94499999999994,0.3891891891891892,48
1840,22024,20-21,318.282,0.19780219780219782,30
1841,22025,20-21,319.022,0.3264,34
1842,22026,20-21,1.865000000000009,0.25217391304347825,29
1843,22027,20-21,317.952,0.27692307692307694,33
1844,22028,20-21,19.454999999999927,0.25263157894736843,32
1845,22029,20-21,318.60200000000003,0.279245283018868,37
1846,22030,20-21,312.182,0.32662721893491126,46
1847,22031,20-21,311.882,0.34545454545454546,38
1848,22032,20-21,312.262,0.23544303797468355,31
1849,22033,20-21,312.332,0.3038961038961039,39
1850,22034,20-21,312.152,0.35776397515527947,48
1851,22035,20-21,107.68499999999995,0.24,26
1852,22036,20-21,312.152,0.25668449197860965,40
1853,22037,20-21,324.372,0.4,49
1854,22038,20-21,360.592,0.3632432432432433,56
1855,22039,20-21,312.322,0.38139534883720927,41
1856,22040,20-21,312.252,0.1824,19
1857,22041,20-21,312.252,0.24473684210526317,31
1858,22042,20-21,317.952,0.3142857142857143,33
1859,22043,20-21,8.555000000000064,0.2714285714285714,38
1860,22044,20-21,312.642,0.31448275862068964,38
1861,22045,20-21,7.644999999999982,0.3542168674698795,49
1862,22046,20-21,317.722,0.46567164179104475,52
1863,22047,20-21,317.722,0.21021897810218976,24
1864,31001,20-21,414.084,0.4192771084337349,58
1865,31002,20-21,420.244,0.3312883435582822,45
1866,31003,20-21,419.624,0.2577181208053691,32
1867,31004,20-21,414.024,0.3828220858895705,52
1868,31005,20-21,522.014,0.3648648648648649,45
1869,31006,20-21,432.834,0.312,39
1870,31007,20-21,414.044,0.2537142857142857,37
1871,31008,20-21,413.914,0.22702702702702707,28
1872,31009,20-21,25.009000000000015,0.28070175438596495,40
1873,31010,20-21,426.814,0.33658536585365856,46
1874,31011,20-21,425.034,0.31213872832369943,45
1875,31012,20-21,413.914,0.3486486486486487,43
1876,31013,20-21,527.724,0.327906976744186,47
1877,31014,20-21,414.064,0.34966887417218545,44
1878,31015,20-21,413.764,0.24161073825503357,30
1879,31016,20-21,414.034,0.23513513513513512,29
1880,31017,20-21,522.014,0.2611764705882353,37
1881,31018,20-21,459.48400000000004,0.4072727272727273,56
1882,31019,20-21,530.014,0.37411764705882355,53
1883,31020,20-21,25.528999999999996,0.3624161073825503,45
1884,31021,20-21,522.014,0.4026845637583893,50
1885,31022,20-21,425.814,0.39740259740259737,51
1886,31023,20-21,442.534,0.28421052631578947,36
1887,31024,20-21,413.724,0.3793103448275862,55
1888,31025,20-21,541.034,0.3811764705882353,54
1889,31026,20-21,414.274,0.30588235294117644,39
1890,31027,20-21,413.874,0.20134228187919465,25
1891,31028,20-21,445.394,0.2837837837837838,35
1892,31029,20-21,427.11400000000003,0.43783783783783786,54
1893,31030,20-21,427.11400000000003,0.5027027027027028,62
1894,31031,20-21,439.144,0.3951219512195122,54
1895,31032,20-21,439.384,0.2781456953642384,35
1896,31033,20-21,522.014,0.32982456140350874,47
1897,31034,20-21,420.094,0.36,54
1898,31035,20-21,20.249000000000024,0.25263157894736843,32
1899,31036,20-21,533.544,0.2797546012269938,38
1900,31037,20-21,443.304,0.39473684210526316,50
1901,31038,20-21,438.61400000000003,0.40540540540540543,50
1902,31039,20-21,439.454,0.3247058823529412,46
1903,31040,20-21,414.004,0.30532544378698223,43
1904,31041,20-21,432.324,0.3672131147540984,56
1905,31042,20-21,432.324,0.3394736842105263,43
1906,31043,20-21,439.154,0.2262857142857143,33
1907,31044,20-21,414.014,0.2828025477707007,37
1908,31045,20-21,419.584,0.29222797927461136,47
1909,32001,20-21,0.0,0.2457831325301205,34
1910,32002,20-21,152.52599999999995,0.23558282208588954,32
1911,32003,20-21,337.7869999999999,0.2657718120805369,33
1912,32004,20-21,349.4869999999999,0.2723926380368098,37
1913,32005,20-21,337.51699999999994,0.3081081081081081,38
1914,32006,20-21,337.51699999999994,0.296,37
1915,32007,20-21,337.6769999999999,0.35657142857142854,52
1916,32008,20-21,355.20699999999994,0.31621621621621626,39
1917,32009,20-21,361.70699999999994,0.25263157894736843,36
1918,32010,20-21,20.60699999999997,0.2634146341463414,36
1919,32011,20-21,366.83699999999993,0.3052023121387283,44
1920,32012,20-21,337.81699999999995,0.3486486486486487,43
1921,32013,20-21,337.7969999999999,0.2302325581395349,33
1922,32014,20-21,146.79599999999994,0.26225165562913905,33
1923,32015,20-21,349.3469999999999,0.23355704697986576,29
1924,32016,20-21,350.39699999999993,0.2675675675675676,33
1925,32017,20-21,350.39699999999993,0.27529411764705886,39
1926,32018,20-21,337.68699999999995,0.2109090909090909,29
1927,32019,20-21,355.93699999999995,0.3317647058823529,47
1928,32020,20-21,361.6569999999999,0.35436241610738256,44
1929,32021,20-21,159.18599999999992,0.3624161073825503,45
1930,32022,20-21,351.20699999999994,0.3818181818181818,49
1931,32023,20-21,146.4559999999999,0.20526315789473681,26
1932,32024,20-21,146.7059999999999,0.16551724137931034,24
1933,32025,20-21,337.82699999999994,0.18352941176470589,26
1934,32026,20-21,343.77699999999993,0.2431372549019608,31
1935,32027,20-21,152.606,0.19328859060402684,24
1936,32028,20-21,13.027000000000044,0.27567567567567575,34
1937,32029,20-21,349.49699999999996,0.27567567567567575,34
1938,32030,20-21,349.5969999999999,0.22702702702702707,28
1939,32031,20-21,337.9269999999999,0.2121951219512195,29
1940,32032,20-21,343.80699999999996,0.31788079470198677,40
1941,32033,20-21,153.03599999999994,0.2666666666666666,38
1942,32034,20-21,159.13599999999997,0.24666666666666667,37
1943,32035,20-21,368.3569999999999,0.3,38
1944,32036,20-21,1.3269999999999982,0.31656441717791417,43
1945,32037,20-21,0.0,0.28421052631578947,36
1946,32038,20-21,146.80599999999993,0.15405405405405406,19
1947,32039,20-21,158.89599999999996,0.18352941176470589,26
1948,32040,20-21,355.37699999999995,0.2414201183431953,34
1949,32041,20-21,355.37699999999995,0.22950819672131142,35
1950,32042,20-21,337.45699999999994,0.2289473684210526,29
1951,32043,20-21,361.4869999999999,0.2811428571428571,41
1952,32044,20-21,26.447000000000003,0.3363057324840764,44
1953,32045,20-21,337.55699999999996,0.1927461139896373,31
1954,41001,20-21,624.3159999999999,0.2926829268292683,80
1955,41002,20-21,570.4559999999999,0.28067796610169493,92
1956,41003,20-21,630.5859999999999,0.29498327759197324,98
1957,41004,20-21,558.3459999999999,0.22250922509225093,67
1958,41005,20-21,583.3159999999999,0.20190114068441065,59
1959,41006,20-21,589.9359999999999,0.25227272727272726,74
1960,41007,20-21,558.536,0.23214285714285718,65
1961,41008,20-21,564.646,0.2654676258992806,82
1962,41009,20-21,570.286,0.250763358778626,73
1963,41010,20-21,558.2959999999999,0.2241635687732342,67
1964,41011,20-21,624.3159999999999,0.2686046511627907,77
1965,41012,20-21,587.4959999999999,0.30240000000000006,84
1966,41013,20-21,624.3159999999999,0.28620689655172415,83
1967,41014,20-21,564.396,0.2675675675675676,77
1968,41015,20-21,558.266,0.2734982332155477,86
1969,41016,20-21,624.3159999999999,0.2566666666666667,77
1970,41017,20-21,642.646,0.26292134831460673,78
1971,41018,20-21,558.656,0.31074918566775245,106
1972,41019,20-21,564.4159999999999,0.3131868131868132,95
1973,41020,20-21,624.3159999999999,0.27157894736842103,86
1974,41021,20-21,558.266,0.2651162790697675,76
1975,41022,20-21,569.6959999999999,0.27637795275590554,78
1976,41023,20-21,575.2159999999999,0.25125,67
1977,41024,20-21,558.526,0.24341637010676156,76
1978,41025,20-21,576.896,0.2655172413793104,77
1979,41026,20-21,563.7159999999999,0.23666666666666666,71
1980,41027,20-21,576.406,0.21196911196911197,61
1981,42001,20-21,32.57600000000002,0.2375,57
1982,42002,20-21,38.17599999999999,0.2297029702970297,58
1983,42003,20-21,37.58600000000001,0.26872586872586873,58
1984,42004,20-21,25.326000000000022,0.12949640287769784,30
1985,42005,20-21,44.666,0.17209302325581396,37
1986,42006,20-21,57.45799999999997,0.22258064516129034,46
1987,42007,20-21,7.946000000000026,0.15053763440860216,35
1988,42008,20-21,20.115999999999985,0.15055350553505537,34
1989,42009,20-21,20.656000000000006,0.1761904761904762,37
1990,42010,20-21,56.47800000000001,0.2319702602230483,52
1991,42011,20-21,64.24799999999999,0.290625,62
1992,42012,20-21,33.52600000000001,0.2199203187250996,46
1993,42013,20-21,33.52600000000001,0.1962825278810409,44
1994,42014,20-21,32.20600000000002,0.22900763358778625,50
1995,42015,20-21,243.173,0.21151079136690645,49
1996,42016,20-21,24.31600000000003,0.1777777777777778,40
1997,42017,20-21,38.42599999999999,0.15445544554455445,39
1998,42018,20-21,38.42599999999999,0.15162454873646208,35
1999,42019,20-21,13.475999999999999,0.1527272727272727,35
2000,42020,20-21,29.996000000000038,0.18924731182795698,44
2001,42021,20-21,36.136000000000024,0.20081632653061224,41
2002,42022,20-21,20.615999999999985,0.1273469387755102,26
2003,42023,20-21,49.43799999999999,0.17794676806083648,39
2004,42024,20-21,61.738,0.2050909090909091,47
2005,42025,20-21,36.74600000000004,0.215625,46
2006,42026,20-21,32.12600000000003,0.16895306859205778,39
2007,51001,20-21,26.25,0.1293103448275862,25
2008,51002,20-21,26.25,0.3146853146853147,50
2009,51003,20-21,7.810000000000002,0.2773972602739726,45
2010,51004,20-21,7.810000000000002,0.30209790209790216,48
2011,51005,20-21,7.8799999999999955,0.3662068965517241,59
2012,51006,20-21,14.099999999999966,0.2828571428571428,44
2013,51007,20-21,14.099999999999966,0.25102040816326526,41
2014,51008,20-21,8.0,0.20903225806451614,36
2015,51009,20-21,33.30799999999999,0.19411764705882353,33
2016,51010,20-21,48.19799999999998,0.23684210526315788,40
2017,51011,20-21,47.55799999999999,0.23823529411764707,36
2018,51012,20-21,38.988,0.20364963503649636,31
2019,51013,20-21,38.988,0.24,36
2020,51014,20-21,20.22999999999996,0.2465753424657534,40
2021,51015,20-21,20.359999999999957,0.27972972972972976,46
2022,51016,20-21,18.909999999999968,0.22215189873417723,39
2023,51017,20-21,13.549999999999955,0.2863636363636364,49
2024,51018,20-21,46.19799999999998,0.2517857142857143,47
2025,51019,20-21,44.608000000000004,0.21875,35
2026,51020,20-21,43.68799999999999,0.2375,38
2027,51021,20-21,60.928,0.3218543046357616,54
2028,51022,20-21,60.928,0.35,63
2029,51023,20-21,33.867999999999995,0.2828571428571428,44
2030,51024,20-21,49.43799999999999,0.25384615384615383,44
2031,51025,20-21,48.05799999999999,0.316551724137931,51
2032,51026,20-21,47.88799999999998,0.2958041958041958,47
2033,51027,20-21,47.88799999999998,0.2778523489932886,46
2034,51028,20-21,45.418000000000006,0.24,44
2035,51029,20-21,45.418000000000006,0.47647058823529415,81
2036,51030,20-21,43.898000000000025,0.3875,62
2037,51031,20-21,44.798,0.17462686567164182,39
2038,51032,20-21,44.49799999999999,0.24076433121019108,42
2039,51033,20-21,85.83800000000002,0.3272727272727273,60
2040,51034,20-21,91.44799999999998,0.40684931506849314,66
2041,51035,20-21,13.810000000000002,0.2425531914893617,38
2042,51036,20-21,25.089999999999975,0.22191780821917806,36
2043,51037,20-21,30.629999999999995,0.3857142857142857,54
2044,51038,20-21,18.349999999999966,0.2897260273972603,47
2045,51039,20-21,13.870000000000005,0.24374999999999997,39
2046,51040,20-21,7.2099999999999795,0.23716216216216213,39
2047,51041,20-21,1.3799999999999955,0.234,39
2048,51042,20-21,31.089999999999975,0.2299270072992701,35
2049,51043,20-21,31.089999999999975,0.21575342465753422,35
2050,51044,20-21,45.55799999999999,0.1945945945945946,32
2051,51045,20-21,45.55799999999999,0.2606896551724138,42
2052,51046,20-21,19.49000000000001,0.2682119205298013,45
2053,51047,20-21,19.109999999999957,0.25792682926829263,47
2054,51048,20-21,1.6200000000000045,0.1867924528301887,44
2055,12001,21-22,7.33099999999996,0.21405405405405406,33
2056,12002,21-22,1.3809999999999718,0.24146341463414633,33
2057,12003,21-22,123.28099999999995,0.25531914893617025,40
2058,12004,21-22,1.4909999999999854,0.11042944785276074,15
2059,12005,21-22,7.890999999999963,0.1317073170731707,18
2060,12006,21-22,192.21299999999997,0.2155339805825243,37
2061,12007,21-22,7.2309999999999945,0.1925133689839572,30
2062,12008,21-22,382.703,0.2346368715083799,35
2063,12009,21-22,13.82099999999997,0.20555555555555557,37
2064,12010,21-22,197.90299999999996,0.15700934579439255,28
2065,12011,21-22,120.15099999999995,0.2028169014084507,36
2066,12012,21-22,198.60299999999995,0.19223300970873786,33
2067,12013,21-22,192.08299999999997,0.23617021276595745,37
2068,12014,21-22,1.8309999999999604,0.210989010989011,32
2069,12015,21-22,192.183,0.15555555555555553,21
2070,12016,21-22,192.28299999999996,0.20224719101123595,30
2071,12017,21-22,19.36099999999999,0.17355371900826444,35
2072,12018,21-22,192.373,0.2582278481012658,34
2073,12019,21-22,205.44299999999998,0.20108108108108108,31
2074,12020,21-22,192.313,0.20111731843575417,30
2075,12021,21-22,198.54299999999995,0.21614906832298136,29
2076,12022,21-22,192.35299999999995,0.13475935828877003,21
2077,12023,21-22,1.690999999999974,0.14078212290502792,21
2078,12024,21-22,198.46299999999997,0.20821917808219179,38
2079,12025,21-22,192.46299999999997,0.243956043956044,37
