period,inter,direc,cycle,type,pollutant,emi
morning3,Bishop,NB,8,61,Methane,2.1779424047649596
morning3,Bishop,NB,8,61,Total Gaseous Hydrocarbons,15.900137867629997
morning3,Bishop,NB,8,52,Total Energy,0.0
morning3,Bishop,NB,8,52,Atmospheric CO2,0.0
morning3,Bishop,NB,8,52,Nitrous Oxide,0.0
morning3,Bishop,NB,8,52,Methane,0.0
morning3,Bishop,NB,8,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,8,42,Total Energy,0.0
morning3,Bishop,NB,8,42,Atmospheric CO2,0.0
morning3,Bishop,NB,8,42,Nitrous Oxide,0.0
morning3,Bishop,NB,8,42,Methane,0.0
morning3,Bishop,NB,8,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,8,21,Total Energy,4706471040.09
morning3,Bishop,NB,8,21,Atmospheric CO2,338306.0193384001
morning3,Bishop,NB,8,21,Nitrous Oxide,1.4832011001860004
morning3,Bishop,NB,8,21,Methane,5.246954272642301
morning3,Bishop,NB,8,21,Total Gaseous Hydrocarbons,48.79568131
morning3,Bishop,NB,7,61,Total Energy,0.0
morning3,Bishop,NB,7,61,Atmospheric CO2,0.0
morning3,Bishop,NB,7,61,Nitrous Oxide,0.0
morning3,Bishop,NB,7,61,Methane,0.0
morning3,Bishop,NB,7,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,7,52,Total Energy,0.0
morning3,Bishop,NB,7,52,Atmospheric CO2,0.0
morning3,Bishop,NB,7,52,Nitrous Oxide,0.0
morning3,Bishop,NB,7,52,Methane,0.0
morning3,Bishop,NB,7,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,7,42,Total Energy,0.0
morning3,Bishop,NB,7,42,Atmospheric CO2,0.0
morning3,Bishop,NB,7,42,Nitrous Oxide,0.0
morning3,Bishop,NB,7,42,Methane,0.0
morning3,Bishop,NB,7,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,7,21,Total Energy,4934161859.27
morning3,Bishop,NB,7,21,Atmospheric CO2,354672.83481499995
morning3,Bishop,NB,7,21,Nitrous Oxide,1.602458301696
morning3,Bishop,NB,7,21,Methane,5.300444806858801
morning3,Bishop,NB,7,21,Total Gaseous Hydrocarbons,50.017755484
morning3,Bishop,NB,6,61,Total Energy,605772189.3857099
morning3,Bishop,NB,6,61,Atmospheric CO2,44621.824087114
morning3,Bishop,NB,6,61,Nitrous Oxide,0.0930216438058
morning3,Bishop,NB,6,61,Methane,1.921581076657075
morning3,Bishop,NB,6,61,Total Gaseous Hydrocarbons,13.82320669087
morning3,Bishop,NB,6,52,Total Energy,682297034.0
morning3,Bishop,NB,6,52,Atmospheric CO2,49886.02070000002
morning3,Bishop,NB,6,52,Nitrous Oxide,0.2123588942
morning3,Bishop,NB,6,52,Methane,1.5020868104899994
morning3,Bishop,NB,6,52,Total Gaseous Hydrocarbons,17.588064699999997
morning3,Bishop,NB,6,42,Total Energy,0.0
morning3,Bishop,NB,6,42,Atmospheric CO2,0.0
morning3,Bishop,NB,6,42,Nitrous Oxide,0.0
morning3,Bishop,NB,6,42,Methane,0.0
morning3,Bishop,NB,6,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,6,21,Total Energy,7341567066.08
morning3,Bishop,NB,6,21,Atmospheric CO2,527719.000865
morning3,Bishop,NB,6,21,Nitrous Oxide,1.987161772443
morning3,Bishop,NB,6,21,Methane,12.0219407937279
morning3,Bishop,NB,6,21,Total Gaseous Hydrocarbons,99.083553344
morning3,Bishop,NB,5,61,Total Energy,1250809330.3890002
morning3,Bishop,NB,5,61,Atmospheric CO2,92135.94929509
morning3,Bishop,NB,5,61,Nitrous Oxide,0.08479713428510001
morning3,Bishop,NB,5,61,Methane,1.6927807997124702
morning3,Bishop,NB,5,61,Total Gaseous Hydrocarbons,11.776507685219999
morning3,Bishop,NB,5,52,Total Energy,0.0
morning3,Bishop,NB,5,52,Atmospheric CO2,0.0
morning3,Bishop,NB,5,52,Nitrous Oxide,0.0
morning3,Bishop,NB,5,52,Methane,0.0
morning3,Bishop,NB,5,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,5,42,Total Energy,0.0
morning3,Bishop,NB,5,42,Atmospheric CO2,0.0
morning3,Bishop,NB,5,42,Nitrous Oxide,0.0
morning3,Bishop,NB,5,42,Methane,0.0
morning3,Bishop,NB,5,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,5,21,Total Energy,7611528732.93
morning3,Bishop,NB,5,21,Atmospheric CO2,547123.470992
morning3,Bishop,NB,5,21,Nitrous Oxide,2.0519291554810004
morning3,Bishop,NB,5,21,Methane,15.706062091416404
morning3,Bishop,NB,5,21,Total Gaseous Hydrocarbons,124.66042134400003
morning3,Bishop,NB,4,61,Total Energy,0.0
morning3,Bishop,NB,4,61,Atmospheric CO2,0.0
morning3,Bishop,NB,4,61,Nitrous Oxide,0.0
morning3,Bishop,NB,4,61,Methane,0.0
morning3,Bishop,NB,4,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,4,52,Total Energy,0.0
morning3,Bishop,NB,4,52,Atmospheric CO2,0.0
morning3,Bishop,NB,4,52,Nitrous Oxide,0.0
morning3,Bishop,NB,4,52,Methane,0.0
morning3,Bishop,NB,4,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,4,42,Total Energy,0.0
morning3,Bishop,NB,4,42,Atmospheric CO2,0.0
morning3,Bishop,NB,4,42,Nitrous Oxide,0.0
morning3,Bishop,NB,4,42,Methane,0.0
morning3,Bishop,NB,4,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,4,21,Total Energy,7018370692.82
morning3,Bishop,NB,4,21,Atmospheric CO2,504486.77736099996
morning3,Bishop,NB,4,21,Nitrous Oxide,2.2033795773780005
morning3,Bishop,NB,4,21,Methane,13.092898520267502
morning3,Bishop,NB,4,21,Total Gaseous Hydrocarbons,107.64104972700001
morning3,Bishop,NB,3,61,Total Energy,0.0
morning3,Bishop,NB,3,61,Atmospheric CO2,0.0
morning3,Bishop,NB,3,61,Nitrous Oxide,0.0
morning3,Bishop,NB,3,61,Methane,0.0
morning3,Bishop,NB,3,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,3,52,Total Energy,0.0
morning3,Bishop,NB,3,52,Atmospheric CO2,0.0
morning3,Bishop,NB,3,52,Nitrous Oxide,0.0
morning3,Bishop,NB,3,52,Methane,0.0
morning3,Bishop,NB,3,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,3,42,Total Energy,0.0
morning3,Bishop,NB,3,42,Atmospheric CO2,0.0
morning3,Bishop,NB,3,42,Nitrous Oxide,0.0
morning3,Bishop,NB,3,42,Methane,0.0
morning3,Bishop,NB,3,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,3,21,Total Energy,7392611484.190001
morning3,Bishop,NB,3,21,Atmospheric CO2,531387.9304549999
morning3,Bishop,NB,3,21,Nitrous Oxide,2.2033795773780005
morning3,Bishop,NB,3,21,Methane,10.5516172897771
morning3,Bishop,NB,3,21,Total Gaseous Hydrocarbons,90.87779128
morning3,Bishop,NB,2,61,Total Energy,0.0
morning3,Bishop,NB,2,61,Atmospheric CO2,0.0
morning3,Bishop,NB,2,61,Nitrous Oxide,0.0
morning3,Bishop,NB,2,61,Methane,0.0
morning3,Bishop,NB,2,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,2,52,Total Energy,0.0
morning3,Bishop,NB,2,52,Atmospheric CO2,0.0
morning3,Bishop,NB,2,52,Nitrous Oxide,0.0
morning3,Bishop,NB,2,52,Methane,0.0
morning3,Bishop,NB,2,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,2,42,Total Energy,405718452.25
morning3,Bishop,NB,2,42,Atmospheric CO2,29868.642201000013
morning3,Bishop,NB,2,42,Nitrous Oxide,0.045534686370000015
morning3,Bishop,NB,2,42,Methane,0.796598422698
morning3,Bishop,NB,2,42,Total Gaseous Hydrocarbons,7.041888859000001
morning3,Bishop,NB,2,21,Total Energy,7128723570.92
morning3,Bishop,NB,2,21,Atmospheric CO2,512419.4552439999
morning3,Bishop,NB,2,21,Nitrous Oxide,2.072622388725
morning3,Bishop,NB,2,21,Methane,10.741275399400003
morning3,Bishop,NB,2,21,Total Gaseous Hydrocarbons,91.21560927200001
morning3,Bishop,NB,1,61,Total Energy,0.0
morning3,Bishop,NB,1,61,Atmospheric CO2,0.0
morning3,Bishop,NB,1,61,Nitrous Oxide,0.0
morning3,Bishop,NB,1,61,Methane,0.0
morning3,Bishop,NB,1,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,NB,1,52,Total Energy,664493219.0
morning3,Bishop,NB,1,52,Atmospheric CO2,48516.42869999999
morning3,Bishop,NB,1,52,Nitrous Oxide,0.2333414975999999
morning3,Bishop,NB,1,52,Methane,1.8256552325500002
morning3,Bishop,NB,1,52,Total Gaseous Hydrocarbons,17.896476800000002
morning3,Bishop,NB,1,42,Total Energy,141312989.37100005
morning3,Bishop,NB,1,42,Atmospheric CO2,10405.416028499998
morning3,Bishop,NB,1,42,Nitrous Oxide,0.023461268316000008
morning3,Bishop,NB,1,42,Methane,0.4726006465079002
morning3,Bishop,NB,1,42,Total Gaseous Hydrocarbons,3.845986515000001
morning3,Bishop,NB,1,21,Total Energy,5035620865.17
morning3,Bishop,NB,1,21,Atmospheric CO2,361965.4438872999
morning3,Bishop,NB,1,21,Nitrous Oxide,1.7212999481859996
morning3,Bishop,NB,1,21,Methane,6.041804875241599
morning3,Bishop,NB,1,21,Total Gaseous Hydrocarbons,56.041047924
morning3,Bishop,SB,41,61,Total Energy,0.0
morning3,Bishop,SB,41,61,Atmospheric CO2,0.0
morning3,Bishop,SB,41,61,Nitrous Oxide,0.0
morning3,Bishop,SB,41,61,Methane,0.0
morning3,Bishop,SB,41,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,41,52,Total Energy,3321019600.0
morning3,Bishop,SB,41,52,Atmospheric CO2,242749.967
morning3,Bishop,SB,41,52,Nitrous Oxide,1.100333315
morning3,Bishop,SB,41,52,Methane,7.7608084196
morning3,Bishop,SB,41,52,Total Gaseous Hydrocarbons,91.12706100000003
morning3,Bishop,SB,41,42,Total Energy,2353621936.3
morning3,Bishop,SB,41,42,Atmospheric CO2,173277.16881000003
morning3,Bishop,SB,41,42,Nitrous Oxide,0.1624368461300001
morning3,Bishop,SB,41,42,Methane,2.993945385210001
morning3,Bishop,SB,41,42,Total Gaseous Hydrocarbons,29.861365270000007
morning3,Bishop,SB,41,21,Total Energy,5321139600.98
morning3,Bishop,SB,41,21,Atmospheric CO2,382488.6321759999
morning3,Bishop,SB,41,21,Nitrous Oxide,1.383791104968
morning3,Bishop,SB,41,21,Methane,9.075542693058999
morning3,Bishop,SB,41,21,Total Gaseous Hydrocarbons,73.93456774699999
morning3,Bishop,SB,40,61,Total Energy,0.0
morning3,Bishop,SB,40,61,Atmospheric CO2,0.0
morning3,Bishop,SB,40,61,Nitrous Oxide,0.0
morning3,Bishop,SB,40,61,Methane,0.0
morning3,Bishop,SB,40,61,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,40,52,Total Energy,1836619210.0
morning3,Bishop,SB,40,52,Atmospheric CO2,134221.55000000002
morning3,Bishop,SB,40,52,Nitrous Oxide,0.5152975379999999
morning3,Bishop,SB,40,52,Methane,3.8271363367
morning3,Bishop,SB,40,52,Total Gaseous Hydrocarbons,47.17196029999999
morning3,Bishop,SB,40,42,Total Energy,0.0
morning3,Bishop,SB,40,42,Atmospheric CO2,0.0
morning3,Bishop,SB,40,42,Nitrous Oxide,0.0
morning3,Bishop,SB,40,42,Methane,0.0
morning3,Bishop,SB,40,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,40,21,Total Energy,7057628557.9
morning3,Bishop,SB,40,21,Atmospheric CO2,507309.1949769999
morning3,Bishop,SB,40,21,Nitrous Oxide,2.158448528733
morning3,Bishop,SB,40,21,Methane,10.082892712016795
morning3,Bishop,SB,40,21,Total Gaseous Hydrocarbons,87.39173084400001
morning3,Bishop,SB,39,61,Total Energy,1646716376.6374998
morning3,Bishop,SB,39,61,Atmospheric CO2,121298.80922734
morning3,Bishop,SB,39,61,Nitrous Oxide,0.1006800130509
morning3,Bishop,SB,39,61,Methane,1.7983012323740426
morning3,Bishop,SB,39,61,Total Gaseous Hydrocarbons,12.732783088790006
morning3,Bishop,SB,39,52,Total Energy,1642311910.0
morning3,Bishop,SB,39,52,Atmospheric CO2,120012.63929999998
morning3,Bishop,SB,39,52,Nitrous Oxide,0.3871027890000001
morning3,Bishop,SB,39,52,Methane,3.0611396801199993
morning3,Bishop,SB,39,52,Total Gaseous Hydrocarbons,33.60758570000001
morning3,Bishop,SB,39,42,Total Energy,560385286.9499999
morning3,Bishop,SB,39,42,Atmospheric CO2,41256.369806999995
morning3,Bishop,SB,39,42,Nitrous Oxide,0.06677654796999999
morning3,Bishop,SB,39,42,Methane,1.0685796958549993
morning3,Bishop,SB,39,42,Total Gaseous Hydrocarbons,9.449406490000001
morning3,Bishop,SB,39,21,Total Energy,5639193355.09
morning3,Bishop,SB,39,21,Atmospheric CO2,405350.895768
morning3,Bishop,SB,39,21,Nitrous Oxide,1.6380671876349995
morning3,Bishop,SB,39,21,Methane,6.8398808430450995
morning3,Bishop,SB,39,21,Total Gaseous Hydrocarbons,61.23197203399999
morning3,Bishop,SB,38,61,Total Energy,2947882276.3935003
morning3,Bishop,SB,38,61,Atmospheric CO2,217144.11919765
morning3,Bishop,SB,38,61,Nitrous Oxide,0.33642128382989994
morning3,Bishop,SB,38,61,Methane,7.247438663811005
morning3,Bishop,SB,38,61,Total Gaseous Hydrocarbons,51.29140998775001
morning3,Bishop,SB,38,52,Total Energy,0.0
morning3,Bishop,SB,38,52,Atmospheric CO2,0.0
morning3,Bishop,SB,38,52,Nitrous Oxide,0.0
morning3,Bishop,SB,38,52,Methane,0.0
morning3,Bishop,SB,38,52,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,38,42,Total Energy,803378257.9500002
morning3,Bishop,SB,38,42,Atmospheric CO2,59144.77824700001
morning3,Bishop,SB,38,42,Nitrous Oxide,0.06599997118000002
morning3,Bishop,SB,38,42,Methane,1.2979744976729997
morning3,Bishop,SB,38,42,Total Gaseous Hydrocarbons,12.086081669999999
morning3,Bishop,SB,38,21,Total Energy,3456418574.215
morning3,Bishop,SB,38,21,Atmospheric CO2,248450.7127
morning3,Bishop,SB,38,21,Nitrous Oxide,1.0541221792304998
morning3,Bishop,SB,38,21,Methane,5.584498520684302
morning3,Bishop,SB,38,21,Total Gaseous Hydrocarbons,47.118796365
morning3,Bishop,SB,37,61,Total Energy,105836782.19615
morning3,Bishop,SB,37,61,Atmospheric CO2,7796.046127569002
morning3,Bishop,SB,37,61,Nitrous Oxide,0.009185421430869995
morning3,Bishop,SB,37,61,Methane,0.18981296811891252
morning3,Bishop,SB,37,61,Total Gaseous Hydrocarbons,1.4284895144709004
morning3,Bishop,SB,37,52,Total Energy,397048585.0
morning3,Bishop,SB,37,52,Atmospheric CO2,29029.590400000005
morning3,Bishop,SB,37,52,Nitrous Oxide,0.13815133829999995
morning3,Bishop,SB,37,52,Methane,0.9123433373199998
morning3,Bishop,SB,37,52,Total Gaseous Hydrocarbons,12.382742299999997
morning3,Bishop,SB,37,42,Total Energy,0.0
morning3,Bishop,SB,37,42,Atmospheric CO2,0.0
morning3,Bishop,SB,37,42,Nitrous Oxide,0.0
morning3,Bishop,SB,37,42,Methane,0.0
morning3,Bishop,SB,37,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,37,21,Total Energy,6828897300.85
morning3,Bishop,SB,37,21,Atmospheric CO2,490867.8341140001
morning3,Bishop,SB,37,21,Nitrous Oxide,2.0587717267220005
morning3,Bishop,SB,37,21,Methane,9.4147670156869
morning3,Bishop,SB,37,21,Total Gaseous Hydrocarbons,81.949110744
morning3,Bishop,SB,36,61,Total Energy,1408084297.4219
morning3,Bishop,SB,36,61,Atmospheric CO2,103720.91996102006
morning3,Bishop,SB,36,61,Nitrous Oxide,0.06673768963300002
morning3,Bishop,SB,36,61,Methane,1.2381968418847853
morning3,Bishop,SB,36,61,Total Gaseous Hydrocarbons,8.847109061869995
morning3,Bishop,SB,36,52,Total Energy,892938398.0
morning3,Bishop,SB,36,52,Atmospheric CO2,65254.22679999999
morning3,Bishop,SB,36,52,Nitrous Oxide,0.30590576340000003
morning3,Bishop,SB,36,52,Methane,2.0992484468099994
morning3,Bishop,SB,36,52,Total Gaseous Hydrocarbons,26.043909399999993
morning3,Bishop,SB,36,42,Total Energy,0.0
morning3,Bishop,SB,36,42,Atmospheric CO2,0.0
morning3,Bishop,SB,36,42,Nitrous Oxide,0.0
morning3,Bishop,SB,36,42,Methane,0.0
morning3,Bishop,SB,36,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,36,21,Total Energy,5939023053.09
morning3,Bishop,SB,36,21,Atmospheric CO2,426902.98857599986
morning3,Bishop,SB,36,21,Nitrous Oxide,1.7764167497619998
morning3,Bishop,SB,36,21,Methane,7.082496192227699
morning3,Bishop,SB,36,21,Total Gaseous Hydrocarbons,64.162337143
morning3,Bishop,SB,35,61,Total Energy,2753859052.822799
morning3,Bishop,SB,35,61,Atmospheric CO2,202852.34431355
morning3,Bishop,SB,35,61,Nitrous Oxide,0.40902111514700007
morning3,Bishop,SB,35,61,Methane,8.495454478292412
morning3,Bishop,SB,35,61,Total Gaseous Hydrocarbons,62.09076803421997
morning3,Bishop,SB,35,52,Total Energy,685253398.0
morning3,Bishop,SB,35,52,Atmospheric CO2,50032.1624
morning3,Bishop,SB,35,52,Nitrous Oxide,0.2406314867
morning3,Bishop,SB,35,52,Methane,1.8826944928100007
morning3,Bishop,SB,35,52,Total Gaseous Hydrocarbons,18.455601700000003
morning3,Bishop,SB,35,42,Total Energy,784668880.2700001
morning3,Bishop,SB,35,42,Atmospheric CO2,57761.18664400001
morning3,Bishop,SB,35,42,Nitrous Oxide,0.14463953849000005
morning3,Bishop,SB,35,42,Methane,2.9378716940579994
morning3,Bishop,SB,35,42,Total Gaseous Hydrocarbons,28.598089748000007
morning3,Bishop,SB,35,21,Total Energy,4994190435.58
morning3,Bishop,SB,35,21,Atmospheric CO2,358987.2089284001
morning3,Bishop,SB,35,21,Nitrous Oxide,1.440444636171
morning3,Bishop,SB,35,21,Methane,6.8229859740973
morning3,Bishop,SB,35,21,Total Gaseous Hydrocarbons,59.189897632
morning3,Bishop,SB,34,61,Total Energy,3356175338.4393997
morning3,Bishop,SB,34,61,Atmospheric CO2,247219.46549781
morning3,Bishop,SB,34,61,Nitrous Oxide,0.402267672536
morning3,Bishop,SB,34,61,Methane,8.650471946488782
morning3,Bishop,SB,34,61,Total Gaseous Hydrocarbons,63.86471402489
morning3,Bishop,SB,34,52,Total Energy,394300223.0
morning3,Bishop,SB,34,52,Atmospheric CO2,28835.64869999999
morning3,Bishop,SB,34,52,Nitrous Oxide,0.1306526759
morning3,Bishop,SB,34,52,Methane,0.8260427363500001
morning3,Bishop,SB,34,52,Total Gaseous Hydrocarbons,11.962806300000002
morning3,Bishop,SB,34,42,Total Energy,0.0
morning3,Bishop,SB,34,42,Atmospheric CO2,0.0
morning3,Bishop,SB,34,42,Nitrous Oxide,0.0
morning3,Bishop,SB,34,42,Methane,0.0
morning3,Bishop,SB,34,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,34,21,Total Energy,3960611871.5299997
morning3,Bishop,SB,34,21,Atmospheric CO2,284692.94247039995
morning3,Bishop,SB,34,21,Nitrous Oxide,1.3723956975900002
morning3,Bishop,SB,34,21,Methane,4.4034748469639
morning3,Bishop,SB,34,21,Total Gaseous Hydrocarbons,41.483557426999994
morning3,Bishop,SB,33,61,Total Energy,478277349.4552499
morning3,Bishop,SB,33,61,Atmospheric CO2,35230.412979332985
morning3,Bishop,SB,33,61,Nitrous Oxide,0.03370933628204
morning3,Bishop,SB,33,61,Methane,0.6474492160624568
morning3,Bishop,SB,33,61,Total Gaseous Hydrocarbons,4.545385619670002
morning3,Bishop,SB,33,52,Total Energy,1158660024.0
morning3,Bishop,SB,33,52,Atmospheric CO2,84654.29779999996
morning3,Bishop,SB,33,52,Nitrous Oxide,0.31687375339999996
morning3,Bishop,SB,33,52,Methane,2.446155558500001
morning3,Bishop,SB,33,52,Total Gaseous Hydrocarbons,25.534075599999998
morning3,Bishop,SB,33,42,Total Energy,0.0
morning3,Bishop,SB,33,42,Atmospheric CO2,0.0
morning3,Bishop,SB,33,42,Nitrous Oxide,0.0
morning3,Bishop,SB,33,42,Methane,0.0
morning3,Bishop,SB,33,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,33,21,Total Energy,4985434860.2
morning3,Bishop,SB,33,21,Atmospheric CO2,358358.11017749994
morning3,Bishop,SB,33,21,Nitrous Oxide,1.442772864421
morning3,Bishop,SB,33,21,Methane,6.8053279448568
morning3,Bishop,SB,33,21,Total Gaseous Hydrocarbons,59.10852479600001
morning3,Bishop,SB,32,61,Total Energy,2957739703.2805
morning3,Bishop,SB,32,61,Atmospheric CO2,217870.46508427997
morning3,Bishop,SB,32,61,Nitrous Oxide,0.32285103625850003
morning3,Bishop,SB,32,61,Methane,6.145274772741576
morning3,Bishop,SB,32,61,Total Gaseous Hydrocarbons,45.38894902778999
morning3,Bishop,SB,32,52,Total Energy,291689485.0
morning3,Bishop,SB,32,52,Atmospheric CO2,21301.943000000007
morning3,Bishop,SB,32,52,Nitrous Oxide,0.1025441391
morning3,Bishop,SB,32,52,Methane,0.7966816446599998
morning3,Bishop,SB,32,52,Total Gaseous Hydrocarbons,8.097756900000002
morning3,Bishop,SB,32,42,Total Energy,0.0
morning3,Bishop,SB,32,42,Atmospheric CO2,0.0
morning3,Bishop,SB,32,42,Nitrous Oxide,0.0
morning3,Bishop,SB,32,42,Methane,0.0
morning3,Bishop,SB,32,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,32,21,Total Energy,4400073390.22
morning3,Bishop,SB,32,21,Atmospheric CO2,316281.78812740016
morning3,Bishop,SB,32,21,Nitrous Oxide,1.528507197762
morning3,Bishop,SB,32,21,Methane,3.9069082082038995
morning3,Bishop,SB,32,21,Total Gaseous Hydrocarbons,40.03849056800001
morning3,Bishop,SB,31,61,Total Energy,1553107637.2212
morning3,Bishop,SB,31,61,Atmospheric CO2,114403.44870315996
morning3,Bishop,SB,31,61,Nitrous Oxide,0.22048567488269993
morning3,Bishop,SB,31,61,Methane,3.9531437944775507
morning3,Bishop,SB,31,61,Total Gaseous Hydrocarbons,28.460601858849998
morning3,Bishop,SB,31,52,Total Energy,2010985620.0
morning3,Bishop,SB,31,52,Atmospheric CO2,146872.37039999999
morning3,Bishop,SB,31,52,Nitrous Oxide,0.6470570110000001
morning3,Bishop,SB,31,52,Methane,5.055696286200005
morning3,Bishop,SB,31,52,Total Gaseous Hydrocarbons,51.95417019999999
morning3,Bishop,SB,31,42,Total Energy,0.0
morning3,Bishop,SB,31,42,Atmospheric CO2,0.0
morning3,Bishop,SB,31,42,Nitrous Oxide,0.0
morning3,Bishop,SB,31,42,Methane,0.0
morning3,Bishop,SB,31,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,31,21,Total Energy,3346486086.8129997
morning3,Bishop,SB,31,21,Atmospheric CO2,240548.75296409996
morning3,Bishop,SB,31,21,Nitrous Oxide,1.0865853095793998
morning3,Bishop,SB,31,21,Methane,4.340531363825098
morning3,Bishop,SB,31,21,Total Gaseous Hydrocarbons,38.96810525
morning3,Bishop,SB,30,61,Total Energy,4906894388.639
morning3,Bishop,SB,30,61,Atmospheric CO2,361446.83618785004
morning3,Bishop,SB,30,61,Nitrous Oxide,0.47194793132299995
morning3,Bishop,SB,30,61,Methane,9.174565807263564
morning3,Bishop,SB,30,61,Total Gaseous Hydrocarbons,67.65438124604
morning3,Bishop,SB,30,52,Total Energy,1397527631.0
morning3,Bishop,SB,30,52,Atmospheric CO2,102107.03349999998
morning3,Bishop,SB,30,52,Nitrous Oxide,0.490115929
morning3,Bishop,SB,30,52,Methane,3.572126865239999
morning3,Bishop,SB,30,52,Total Gaseous Hydrocarbons,41.58172280000001
morning3,Bishop,SB,30,42,Total Energy,0.0
morning3,Bishop,SB,30,42,Atmospheric CO2,0.0
morning3,Bishop,SB,30,42,Nitrous Oxide,0.0
morning3,Bishop,SB,30,42,Methane,0.0
morning3,Bishop,SB,30,42,Total Gaseous Hydrocarbons,0.0
morning3,Bishop,SB,30,21,Total Energy,5267313771.639999
morning3,Bishop,SB,30,21,Atmospheric CO2,378619.7900950002
morning3,Bishop,SB,30,21,Nitrous Oxide,1.6797268256609996
morning3,Bishop,SB,30,21,Methane,5.371716362951299
morning3,Bishop,SB,30,21,Total Gaseous Hydrocarbons,51.594370080999994
morning3,Bishop,SB,29,61,Total Energy,3324099821.4158006
morning3,Bishop,SB,29,61,Atmospheric CO2,244856.77315350005
morning3,Bishop,SB,29,61,Nitrous Oxide,0.3156460977625999
morning3,Bishop,SB,29,61,Methane,6.355349359727061
morning3,Bishop,SB,29,61,Total Gaseous Hydrocarbons,46.533087310730004
morning3,Bishop,SB,29,52,Total Energy,3883115460.0
morning3,Bishop,SB,29,52,Atmospheric CO2,283710.707
