sim,period,inter,direc,cycle,type,fuel
0,afternoon1,Bishop,SB,16,52,48.06184656708125
0,afternoon1,Bishop,SB,17,52,51.66156248390385
0,afternoon1,Bishop,SB,17,21,898.2247200196625
0,afternoon1,Bishop,SB,17,61,69.33527835512264
0,afternoon1,Bishop,SB,18,52,3.3501150691257933
0,afternoon1,Bishop,SB,18,21,571.468106467568
0,afternoon1,Bishop,SB,19,21,1038.370914517232
0,afternoon1,Bishop,SB,19,52,72.7050102595836
0,afternoon1,Bishop,SB,19,61,31.114795861939534
0,afternoon1,Bishop,SB,20,21,806.6127512297784
0,afternoon1,Bishop,SB,20,61,29.308756972611835
0,afternoon1,Bishop,SB,20,52,19.37347858118959
0,afternoon1,Bishop,SB,21,21,640.2772518576232
0,afternoon1,Bishop,SB,21,52,9.779450536823147
0,afternoon1,Bishop,SB,22,21,702.3332744912842
0,afternoon1,Bishop,SB,22,61,51.7264796095119
0,afternoon1,Bishop,SB,22,52,61.11513481256482
0,afternoon1,Bishop,SB,23,21,748.5786255348064
0,afternoon1,Bishop,SB,23,52,3.191769265571232
0,afternoon1,Bishop,SB,23,61,8.177269772302072
0,afternoon1,Bishop,SB,24,21,753.920517338644
0,afternoon1,Bishop,SB,24,61,48.71027074936739
0,afternoon1,Bishop,SB,24,52,25.07070174421842
0,afternoon1,Bishop,SB,25,21,753.2931369778695
0,afternoon1,Bishop,SB,25,61,13.966609339153386
0,afternoon1,Bishop,SB,25,52,15.679963747172616
0,afternoon1,Bishop,SB,26,21,546.2820825209122
0,afternoon1,Bishop,SB,26,52,12.574197992742448
0,afternoon1,Bishop,SB,27,21,683.9314429590794
0,afternoon1,Bishop,SB,27,52,10.81475934222086
0,afternoon1,Bishop,SB,28,21,530.7631195007132
0,afternoon1,Bishop,SB,28,61,24.665833475565698
0,afternoon1,Bishop,SB,29,21,615.0205656549817
0,afternoon1,Bishop,SB,29,52,30.683905729251908
0,afternoon1,Bishop,SB,30,21,869.2801182963888
0,afternoon1,Bishop,SB,30,52,33.96739677451457
0,afternoon1,Bishop,SB,30,61,36.314917226606546
0,afternoon1,Bishop,SB,31,21,878.5122712184826
0,afternoon1,Bishop,SB,31,52,5.420329401592537
0,afternoon1,Bishop,SB,31,61,90.91360024651969
0,afternoon1,Bishop,SB,31,42,31.485558550193566
0,afternoon1,Bishop,SB,32,21,579.0637734116351
0,afternoon1,Bishop,SB,32,42,15.398937558495584
0,afternoon1,Bishop,SB,32,61,46.93967391057382
0,afternoon1,Bishop,SB,32,52,24.440938471056114
0,afternoon1,Bishop,SB,33,52,12.65757232455513
0,afternoon1,Bishop,SB,33,21,840.3554216091926
0,afternoon1,Bishop,SB,33,61,38.655074251245416
0,afternoon1,Bishop,SB,33,42,13.044371013169556
0,afternoon1,Bishop,SB,34,21,501.5428431481673
0,afternoon1,Bishop,SB,34,52,20.638148771844676
0,afternoon1,Bishop,SB,34,61,8.160462117024164
0,afternoon1,Bishop,SB,35,21,587.6526466117032
0,afternoon1,Bishop,SB,35,52,29.786038851703942
0,afternoon1,Bishop,SB,35,42,18.863952477090084
0,afternoon1,Bishop,SB,36,21,944.6321501599767
0,afternoon1,Bishop,SB,37,21,1138.6187286798659
0,afternoon1,Bishop,SB,37,52,21.67842403743659
0,afternoon1,Bishop,SB,38,52,18.567929073987255
0,afternoon1,Bishop,SB,38,21,774.5506016909552
0,afternoon1,Bishop,SB,39,21,512.6796460646539
0,afternoon1,Bishop,SB,39,61,33.287407132005264
0,afternoon1,Bishop,SB,39,42,7.169325938215525
0,afternoon1,Sheldon,NB,1,21,812.8590321314923
0,afternoon1,Sheldon,NB,1,52,48.84573511171231
0,afternoon1,Sheldon,NB,2,21,864.2687432988015
0,afternoon1,Sheldon,NB,2,52,3.3294773332294922
0,afternoon1,Sheldon,NB,3,21,762.7588006878539
0,afternoon1,Sheldon,NB,3,52,30.79070317210759
0,afternoon1,Sheldon,NB,3,61,26.028901698941944
0,afternoon1,Sheldon,NB,4,21,1185.4165015057633
0,afternoon1,Sheldon,NB,4,61,2.9691546512740183
0,afternoon1,Sheldon,NB,4,52,57.24290671769387
0,afternoon1,Sheldon,NB,4,42,20.90925615500828
0,afternoon1,Sheldon,NB,5,21,988.2216738693322
0,afternoon1,Sheldon,NB,5,42,41.37848243326538
0,afternoon1,Sheldon,NB,5,52,22.588922113637928
0,afternoon1,Sheldon,NB,6,42,28.62513834595126
0,afternoon1,Sheldon,NB,6,21,599.1057639223421
0,afternoon1,Sheldon,NB,6,52,19.119949973117834
0,afternoon1,Sheldon,NB,7,42,14.058361213901465
0,afternoon1,Sheldon,NB,7,21,1308.7307911841347
0,afternoon1,Sheldon,NB,7,52,40.2915447136497
0,afternoon1,Sheldon,NB,8,21,933.9950682124819
0,afternoon1,Sheldon,NB,8,52,44.553086946472405
0,afternoon1,Sheldon,NB,8,42,24.091859986795807
0,afternoon1,Sheldon,NB,9,21,663.0758872124604
0,afternoon1,Sheldon,NB,9,52,48.18341432184901
0,afternoon1,Sheldon,NB,9,42,33.70831965708339
0,afternoon1,Sheldon,NB,10,21,594.8461421348203
0,afternoon1,Sheldon,NB,10,42,17.069823234512562
0,afternoon1,Sheldon,NB,10,52,45.39157014243399
0,afternoon1,Sheldon,NB,11,21,1350.8858996949245
0,afternoon1,Sheldon,NB,11,52,27.609629738710158
0,afternoon1,Sheldon,NB,12,21,941.2971985776726
0,afternoon1,Sheldon,NB,12,42,29.852517439766213
0,afternoon1,Sheldon,NB,12,61,28.330517523123888
0,afternoon1,Sheldon,NB,13,21,618.7678708667404
0,afternoon1,Sheldon,NB,13,52,11.322520268471257
0,afternoon1,Sheldon,NB,13,61,45.951184556181545
0,afternoon1,Sheldon,NB,14,21,566.0606522209285
0,afternoon1,Sheldon,NB,14,61,7.822721039297424
0,afternoon1,Sheldon,NB,15,21,758.1205373794794
0,afternoon1,Sheldon,NB,15,61,61.42697201415401
0,afternoon1,Sheldon,NB,15,42,19.217612905459028
0,afternoon1,Sheldon,NB,16,21,917.865322426716
0,afternoon1,Sheldon,NB,16,61,27.073090962915437
0,afternoon1,Sheldon,NB,17,21,704.6459281218916
0,afternoon1,Sheldon,NB,17,61,2.6952073084819506
0,afternoon1,Sheldon,NB,17,52,9.751874015555215
0,afternoon1,Sheldon,NB,17,42,24.3982207711011
0,afternoon1,Sheldon,NB,18,21,616.0150557533195
0,afternoon1,Sheldon,NB,19,21,832.7684493402598
0,afternoon1,Sheldon,NB,19,42,8.25650484131445
0,afternoon1,Sheldon,NB,20,21,701.5192621912236
0,afternoon1,Sheldon,NB,20,42,20.234666912840893
0,afternoon1,Sheldon,NB,20,52,7.823662626139914
0,afternoon1,Sheldon,NB,21,21,679.7994549953403
0,afternoon1,Sheldon,NB,22,21,1131.3169666380597
0,afternoon1,Sheldon,NB,22,52,14.652235930388873
0,afternoon1,Sheldon,NB,22,61,8.768788940342837
0,afternoon1,Sheldon,NB,23,21,1414.7786398252879
0,afternoon1,Sheldon,NB,23,61,21.813750283368503
0,afternoon1,Sheldon,NB,23,52,11.70167192750946
0,afternoon1,Sheldon,NB,24,21,573.0741295678389
0,afternoon1,Sheldon,NB,24,61,26.995214602718917
0,afternoon1,Sheldon,NB,25,42,31.7347617760802
0,afternoon1,Sheldon,NB,25,21,883.482690886246
0,afternoon1,Sheldon,NB,25,61,64.19125114842402
0,afternoon1,Sheldon,NB,26,61,2.9906708391262464
0,afternoon1,Sheldon,NB,26,21,717.1250183329203
0,afternoon1,Sheldon,NB,26,52,13.72005358634877
0,afternoon1,Sheldon,NB,26,42,4.693670546421189
0,afternoon1,Sheldon,NB,27,42,21.86522025624637
0,afternoon1,Sheldon,NB,27,21,1021.9215421815949
0,afternoon1,Sheldon,NB,27,52,75.74066813546361
0,afternoon1,Sheldon,NB,27,61,35.992739208855234
0,afternoon1,Sheldon,NB,28,21,891.5106919852816
0,afternoon1,Sheldon,NB,28,52,12.604530763761659
0,afternoon1,Sheldon,NB,29,21,1012.0955488433653
0,afternoon1,Sheldon,NB,29,52,31.403605509517874
0,afternoon1,Sheldon,NB,29,61,35.197316502785235
0,afternoon1,Sheldon,NB,30,21,436.63625434815765
0,afternoon1,Sheldon,NB,30,52,11.360324145085732
0,afternoon1,Sheldon,NB,31,21,458.6502821451237
0,afternoon1,Sheldon,NB,31,42,23.71254767949042
0,afternoon1,Sheldon,NB,31,52,11.940785521003598
0,afternoon1,Sheldon,NB,32,21,863.7333136103183
0,afternoon1,Sheldon,NB,32,52,30.732788325231922
0,afternoon1,Sheldon,NB,33,21,499.18092046532075
0,afternoon1,Sheldon,NB,33,52,8.815778411789523
0,afternoon1,Sheldon,NB,34,52,38.8588394197837
0,afternoon1,Sheldon,NB,34,21,624.361204321134
0,afternoon1,Sheldon,NB,35,21,939.4731241752909
0,afternoon1,Sheldon,NB,35,52,38.14229863423029
0,afternoon1,Sheldon,NB,35,61,29.59749189062764
0,afternoon1,Sheldon,NB,35,42,27.48269921564553
0,afternoon1,Sheldon,SB,1,21,507.13093471365926
0,afternoon1,Sheldon,SB,1,52,20.292120224337104
0,afternoon1,Sheldon,SB,2,21,369.4383422824824
0,afternoon1,Sheldon,SB,2,52,53.79945354592755
0,afternoon1,Sheldon,SB,2,42,7.0841344477611115
0,afternoon1,Sheldon,SB,3,42,12.257058893820703
0,afternoon1,Sheldon,SB,3,21,502.68465662767727
0,afternoon1,Sheldon,SB,3,61,20.2860265926902
0,afternoon1,Sheldon,SB,4,21,443.3006491281841
0,afternoon1,Sheldon,SB,4,61,24.9098187418809
0,afternoon1,Sheldon,SB,4,52,14.809746859259405
0,afternoon1,Sheldon,SB,5,21,938.7289010398862
0,afternoon1,Sheldon,SB,5,42,27.532928045218945
0,afternoon1,Sheldon,SB,5,61,26.701838931828654
0,afternoon1,Sheldon,SB,5,52,54.70885573458127
0,afternoon1,Sheldon,SB,6,21,437.14764214563434
0,afternoon1,Sheldon,SB,6,42,5.4964620976323895
0,afternoon1,Sheldon,SB,6,61,23.83654294899082
0,afternoon1,Sheldon,SB,6,52,8.120615759390335
0,afternoon1,Sheldon,SB,7,21,578.0959398609823
0,afternoon1,Sheldon,SB,8,21,1035.6673461392527
0,afternoon1,Sheldon,SB,8,52,56.6093202489294
0,afternoon1,Sheldon,SB,8,61,47.82848227071563
0,afternoon1,Sheldon,SB,9,21,617.0034169715956
0,afternoon1,Sheldon,SB,9,61,53.755327085873496
0,afternoon1,Sheldon,SB,9,52,19.163850132066493
0,afternoon1,Sheldon,SB,10,21,738.8456710521983
0,afternoon1,Sheldon,SB,10,61,22.85220419188464
0,afternoon1,Sheldon,SB,10,52,4.701732086551611
0,afternoon1,Sheldon,SB,11,21,583.3616536905562
0,afternoon1,Sheldon,SB,11,52,13.214142463647894
0,afternoon1,Sheldon,SB,12,21,1079.7911495400783
0,afternoon1,Sheldon,SB,12,61,49.84765569919399
0,afternoon1,Sheldon,SB,12,52,57.134353013460355
0,afternoon1,Sheldon,SB,13,21,714.6634213676799
0,afternoon1,Sheldon,SB,13,61,37.568393407851296
0,afternoon1,Sheldon,SB,13,52,7.113842310714849
0,afternoon1,Sheldon,SB,14,21,871.9589696883588
0,afternoon1,Sheldon,SB,14,52,72.32281799683922
0,afternoon1,Sheldon,SB,15,21,915.4881275378339
0,afternoon1,Sheldon,SB,15,61,68.80787836218848
0,afternoon1,Sheldon,SB,15,52,35.13990433846984
0,afternoon1,Sheldon,SB,16,21,549.8927501022501
0,afternoon1,Sheldon,SB,16,52,37.25611306752489
0,afternoon1,Sheldon,SB,17,21,584.6461694271534
0,afternoon1,Sheldon,SB,17,52,6.5046263586275455
0,afternoon1,Sheldon,SB,17,61,51.778316657189784
0,afternoon1,Sheldon,SB,17,42,21.650850058740378
0,afternoon1,Sheldon,SB,18,21,975.1817669464292
0,afternoon1,Sheldon,SB,18,61,14.32625313080423
0,afternoon1,Sheldon,SB,18,52,28.43076017627872
0,afternoon1,Sheldon,SB,19,21,505.8411372925099
0,afternoon1,Sheldon,SB,19,52,8.755085028182283
0,afternoon1,Sheldon,SB,20,21,562.9642214555238
0,afternoon1,Sheldon,SB,20,61,76.99880389224457
0,afternoon1,Sheldon,SB,20,52,38.95416121753743
0,afternoon1,Sheldon,SB,21,21,1076.8085369671433
0,afternoon1,Sheldon,SB,21,61,68.19519908788315
0,afternoon1,Sheldon,SB,21,42,25.788103217931436
0,afternoon1,Sheldon,SB,22,21,897.1230741744614
0,afternoon1,Sheldon,SB,22,61,38.02591200363148
0,afternoon1,Sheldon,SB,22,52,34.769394080945325
0,afternoon1,Sheldon,SB,23,21,409.2304891866091
0,afternoon1,Sheldon,SB,23,52,33.518077592455185
0,afternoon1,Sheldon,SB,23,42,6.989388189864913
0,afternoon1,Sheldon,SB,24,42,6.079173213421747
0,afternoon1,Sheldon,SB,24,21,450.0560392550549
0,afternoon1,Sheldon,SB,24,52,29.633326248772462
0,afternoon1,Sheldon,SB,24,61,13.573219692328998
0,afternoon1,Sheldon,SB,25,21,1024.7797796077698
0,afternoon1,Sheldon,SB,25,61,57.26437276329738
0,afternoon1,Sheldon,SB,26,21,875.1606351480126
0,afternoon1,Sheldon,SB,26,52,46.56320695832036
0,afternoon1,Sheldon,SB,26,61,51.62702926813214
0,afternoon1,Sheldon,SB,27,21,809.1748076602404
0,afternoon1,Sheldon,SB,27,61,28.37351748911479
0,afternoon1,Sheldon,SB,27,52,13.907039376922297
0,afternoon1,Sheldon,SB,28,21,738.9925467625447
0,afternoon1,Sheldon,SB,28,61,152.66601088447325
0,afternoon1,Sheldon,SB,28,52,50.76633454778252
0,afternoon1,Sheldon,SB,28,42,25.826259519969327
0,afternoon1,Sheldon,SB,29,21,1051.9982367336272
0,afternoon1,Sheldon,SB,29,52,42.733978287916976
0,afternoon1,Sheldon,SB,29,61,70.7704384152081
0,afternoon1,Sheldon,SB,29,42,7.179716192870057
0,afternoon1,Sheldon,SB,30,21,656.7194833448864
0,afternoon1,Sheldon,SB,30,52,2.955340580611827
0,afternoon1,Sheldon,SB,30,61,31.648134808747574
0,afternoon1,Sheldon,SB,31,21,442.66444229960996
0,afternoon1,Sheldon,SB,31,61,12.277253779267191
0,afternoon1,Sheldon,SB,31,52,14.055710837780751
0,afternoon1,Sheldon,SB,32,21,1062.1317334153455
0,afternoon1,Sheldon,SB,32,61,28.651059538595526
0,afternoon1,Sheldon,SB,32,52,28.44792089374183
0,afternoon1,Sheldon,SB,33,52,39.50022585165932
0,afternoon1,Sheldon,SB,33,21,1207.5783174365415
0,afternoon1,Sheldon,SB,34,52,3.0976238419933044
0,afternoon1,Sheldon,SB,34,21,582.7550780833026
0,afternoon1,Sheldon,SB,35,21,955.4346871621321
0,afternoon1,Sheldon,SB,35,61,44.427595207352425
0,afternoon1,Sheldon,SB,35,42,9.134546304132899
0,afternoon1,Sheldon,SB,35,52,17.35083363639391
0,afternoon1,Pinebush,NB,1,21,774.6829962939618
0,afternoon1,Pinebush,NB,1,52,47.22523423368151
0,afternoon1,Pinebush,NB,1,61,18.162000309294758
0,afternoon1,Pinebush,NB,2,21,643.9394983696995
0,afternoon1,Pinebush,NB,2,52,41.195120429949405
0,afternoon1,Pinebush,NB,2,61,29.478035713548646
0,afternoon1,Pinebush,NB,3,21,486.7323202178984
0,afternoon1,Pinebush,NB,3,61,8.564580112784487
0,afternoon1,Pinebush,NB,3,52,22.743054221986622
0,afternoon1,Pinebush,NB,3,42,4.581745776399031
0,afternoon1,Pinebush,NB,4,42,1.2438093900842122
0,afternoon1,Pinebush,NB,4,21,504.66161831702794
0,afternoon1,Pinebush,NB,4,52,34.026844800174715
0,afternoon1,Pinebush,NB,5,42,4.838742589901868
0,afternoon1,Pinebush,NB,5,21,525.7007935344496
0,afternoon1,Pinebush,NB,6,21,665.7195627495709
0,afternoon1,Pinebush,NB,6,52,18.030450047178384
0,afternoon1,Pinebush,NB,6,42,14.834189955523406
0,afternoon1,Pinebush,NB,7,21,521.4663092569417
0,afternoon1,Pinebush,NB,7,42,17.922936046770044
0,afternoon1,Pinebush,NB,7,52,59.63549603625674
0,afternoon1,Pinebush,NB,7,61,12.531724108883804
0,afternoon1,Pinebush,NB,8,21,744.10890014621
0,afternoon1,Pinebush,NB,8,61,5.472616479018034
0,afternoon1,Pinebush,NB,8,52,15.115132391917822
0,afternoon1,Pinebush,NB,8,42,12.13543557479931
0,afternoon1,Pinebush,NB,9,21,366.9957908544673
0,afternoon1,Pinebush,NB,9,52,11.282512788029072
0,afternoon1,Pinebush,NB,10,21,682.5395944490119
0,afternoon1,Pinebush,NB,10,61,6.002549762121673
0,afternoon1,Pinebush,NB,10,52,16.64527606891802
0,afternoon1,Pinebush,NB,10,42,0.7007647242584019
0,afternoon1,Pinebush,NB,11,21,768.0943371437895
0,afternoon1,Pinebush,NB,11,61,10.546929433006355
0,afternoon1,Pinebush,NB,12,21,612.8855473830652
0,afternoon1,Pinebush,NB,12,61,14.135745708311152
0,afternoon1,Pinebush,NB,12,52,10.598046701400229
0,afternoon1,Pinebush,NB,13,21,463.9187823120927
0,afternoon1,Pinebush,NB,13,61,6.085516712962113
0,afternoon1,Pinebush,NB,14,21,372.99286942519905
0,afternoon1,Pinebush,NB,14,42,5.342444082221057
0,afternoon1,Pinebush,NB,14,61,5.999454954029255
0,afternoon1,Pinebush,NB,15,21,494.22627255766184
0,afternoon1,Pinebush,NB,15,52,8.280724982986094
0,afternoon1,Pinebush,NB,16,21,884.7223763448565
0,afternoon1,Pinebush,NB,16,52,20.391246561535237
0,afternoon1,Pinebush,NB,16,61,13.21743421714035
0,afternoon1,Pinebush,NB,17,21,521.7707046949536
0,afternoon1,Pinebush,NB,17,61,15.46006168083178
0,afternoon1,Pinebush,NB,17,52,4.163371907726518
0,afternoon1,Pinebush,NB,18,42,5.679569806182586
0,afternoon1,Pinebush,NB,18,21,664.9479399138123
0,afternoon1,Pinebush,NB,18,61,19.23481055069642
0,afternoon1,Pinebush,NB,18,52,16.484612705956742
0,afternoon1,Pinebush,NB,19,21,315.39974871560287
0,afternoon1,Pinebush,NB,19,52,12.472496510231872
0,afternoon1,Pinebush,NB,19,61,12.338233375872896
0,afternoon1,Pinebush,NB,20,52,7.850506655529154
0,afternoon1,Pinebush,NB,20,21,526.6841224750555
0,afternoon1,Pinebush,NB,21,21,659.3822099537919
0,afternoon1,Pinebush,NB,21,61,13.362551697995176
0,afternoon1,Pinebush,NB,22,21,279.46501051799703
0,afternoon1,Pinebush,NB,23,21,755.0979273877986
0,afternoon1,Pinebush,NB,23,52,10.472555701026069
0,afternoon1,Pinebush,NB,24,21,256.9223016336849
0,afternoon1,Pinebush,NB,24,52,20.810375729184155
0,afternoon1,Pinebush,SB,1,52,10.919072563560668
0,afternoon1,Pinebush,SB,1,21,127.47905727580618
0,afternoon1,Pinebush,SB,1,61,15.652357813144118
0,afternoon1,Pinebush,SB,2,21,90.07622752068782
0,afternoon1,Pinebush,SB,2,52,9.53157099266669
0,afternoon1,Pinebush,SB,2,61,6.84373524811708
0,afternoon1,Pinebush,SB,3,21,238.7674751525781
0,afternoon1,Pinebush,SB,3,42,6.217464574152148
0,afternoon1,Pinebush,SB,3,61,8.079103488428204
0,afternoon1,Pinebush,SB,3,52,38.714512995496534
0,afternoon1,Pinebush,SB,4,21,536.7130766750905
0,afternoon1,Pinebush,SB,4,61,18.216773732260975
0,afternoon1,Pinebush,SB,4,52,14.882776817784613
0,afternoon1,Pinebush,SB,5,21,338.28250125533685
0,afternoon1,Pinebush,SB,5,61,32.03436192656813
0,afternoon1,Pinebush,SB,5,52,24.759705213199634
0,afternoon1,Pinebush,SB,6,61,49.625120057854645
0,afternoon1,Pinebush,SB,6,21,349.3029683806171
0,afternoon1,Pinebush,SB,6,52,15.426586066857833
0,afternoon1,Pinebush,SB,7,61,10.514883618362706
0,afternoon1,Pinebush,SB,7,21,224.79132058578736
0,afternoon1,Pinebush,SB,7,52,5.060140545245546
0,afternoon1,Pinebush,SB,8,21,164.58065718084046
0,afternoon1,Pinebush,SB,8,52,10.538560941523956
0,afternoon1,Pinebush,SB,9,21,229.92139015399377
0,afternoon1,Pinebush,SB,9,52,5.368380804552654
0,afternoon1,Pinebush,SB,9,42,6.095583968206579
0,afternoon1,Pinebush,SB,9,61,12.184009817379183
0,afternoon1,Pinebush,SB,10,21,107.57559197524257
0,afternoon1,Pinebush,SB,11,21,88.36276332450413
0,afternoon1,Pinebush,SB,11,61,12.924584560499659
0,afternoon1,Pinebush,SB,12,21,52.43428122655641
0,afternoon1,Pinebush,SB,13,61,11.214880206995849
0,afternoon1,Pinebush,SB,13,21,109.52492779671937
0,afternoon1,Pinebush,SB,13,52,11.501892601973035
0,afternoon1,Pinebush,SB,14,21,351.80915007269033
0,afternoon1,Pinebush,SB,14,61,55.640569299285424
0,afternoon1,Pinebush,SB,14,42,19.744029316205975
0,afternoon1,Pinebush,SB,15,21,472.49589597934664
0,afternoon1,Pinebush,SB,15,61,19.76550393340438
0,afternoon1,Pinebush,SB,15,42,20.368609034732604
0,afternoon1,Pinebush,SB,15,52,28.542769208663007
0,afternoon1,Pinebush,SB,16,21,479.51962470433216
0,afternoon1,Pinebush,SB,16,52,6.500729826107982
0,afternoon1,Pinebush,SB,16,61,26.37588815450263
0,afternoon1,Pinebush,SB,17,21,248.945035345955
0,afternoon1,Pinebush,SB,17,61,2.505208457783575
0,afternoon1,Pinebush,SB,18,21,225.82538466463822
0,afternoon1,Pinebush,SB,18,61,3.7187513576262083
0,afternoon1,Pinebush,SB,18,52,6.368750448439613
0,afternoon1,Pinebush,SB,19,21,132.02702958207814
0,afternoon1,Pinebush,SB,19,52,13.261006026203386
0,afternoon1,Pinebush,SB,19,61,33.06615873946679
0,afternoon1,Pinebush,SB,20,21,103.43816854484442
0,afternoon1,Pinebush,SB,20,52,10.268992228599371
0,afternoon1,Pinebush,SB,20,61,13.198442801664047
0,afternoon1,Pinebush,SB,21,21,482.4913247928087
0,afternoon1,Pinebush,SB,21,61,28.396973310597946
0,afternoon1,Pinebush,SB,21,52,37.094185523994135
0,afternoon1,Pinebush,SB,22,21,288.18184025451103
0,afternoon1,Pinebush,SB,22,61,6.587314182099058
0,afternoon1,Pinebush,SB,22,52,6.282452033456954
0,afternoon1,Pinebush,SB,23,21,33.39769755845613
0,afternoon1,Pinebush,SB,23,52,1.2544274790600607
0,afternoon1,Pinebush,SB,24,21,445.5543656359767
0,afternoon1,Pinebush,SB,24,61,17.863639147995837
0,afternoon1,Pinebush,SB,24,52,29.00183031083246
0,afternoon1,Hwy401,NB,1,21,164.51005376876017
0,afternoon1,Hwy401,NB,1,61,5.4061554712612025
0,afternoon1,Hwy401,NB,2,21,807.9679006464174
0,afternoon1,Hwy401,NB,2,61,5.911950601506529
0,afternoon1,Hwy401,NB,2,52,20.899144520833257
0,afternoon1,Hwy401,NB,3,21,677.4713873806003
0,afternoon1,Hwy401,NB,3,52,3.8312963661753043
0,afternoon1,Hwy401,NB,3,61,13.659255393979196
0,afternoon1,Hwy401,NB,4,21,1253.532001300459
0,afternoon1,Hwy401,NB,4,52,49.37150959161222
0,afternoon1,Hwy401,NB,5,21,644.8661706111415
0,afternoon1,Hwy401,NB,5,52,61.004694763631704
0,afternoon1,Hwy401,NB,5,61,11.539197267850959
0,afternoon1,Hwy401,NB,6,21,379.52979811378225
0,afternoon1,Hwy401,NB,6,61,25.92135738772549
0,afternoon1,Hwy401,NB,6,52,17.885354213367577
0,afternoon1,Hwy401,NB,7,42,20.926869557751807
0,afternoon1,Hwy401,NB,7,21,190.7747214612416
0,afternoon1,Hwy401,NB,7,52,2.1053291338496787
0,afternoon1,Hwy401,NB,8,21,529.4426134308303
0,afternoon1,Hwy401,NB,8,52,20.29155197142403
0,afternoon1,Hwy401,NB,9,21,518.1341847783331
0,afternoon1,Hwy401,NB,9,52,7.620440980867348
0,afternoon1,Hwy401,NB,9,61,21.25209571140672
0,afternoon1,Hwy401,NB,9,42,2.0009070710579304
0,afternoon1,Hwy401,NB,10,42,9.975588585422106
0,afternoon1,Hwy401,NB,10,21,264.187365225761
0,afternoon1,Hwy401,NB,11,42,18.217202308813448
0,afternoon1,Hwy401,NB,11,21,429.57222945455976
0,afternoon1,Hwy401,NB,11,61,38.908418250461
0,afternoon1,Hwy401,NB,11,52,5.10058703290435
0,afternoon1,Hwy401,NB,12,21,611.7474835831302
0,afternoon1,Hwy401,NB,12,52,7.037527079472904
0,afternoon1,Hwy401,NB,13,21,817.6440135760232
0,afternoon1,Hwy401,NB,13,61,15.689127761371012
0,afternoon1,Hwy401,NB,13,42,7.391937978894925
0,afternoon1,Hwy401,NB,13,52,22.082466493128354
0,afternoon1,Hwy401,NB,14,21,610.8460666872093
0,afternoon1,Hwy401,NB,14,42,24.74455015597048
0,afternoon1,Hwy401,NB,14,52,19.073438762882763
0,afternoon1,Hwy401,NB,15,21,1082.831923595651
0,afternoon1,Hwy401,NB,15,61,24.600200006443032
0,afternoon1,Hwy401,NB,15,52,54.42820703295049
0,afternoon1,Hwy401,NB,15,42,8.889244408338254
0,afternoon1,Hwy401,NB,16,21,411.95132747359605
0,afternoon1,Hwy401,NB,16,61,11.144618255768258
0,afternoon1,Hwy401,NB,16,52,15.458999010865666
0,afternoon1,Hwy401,NB,17,42,8.836767225746367
0,afternoon1,Hwy401,NB,17,21,820.4671068293746
0,afternoon1,Hwy401,NB,17,52,18.437374519421148
0,afternoon1,Hwy401,NB,17,61,5.811856205124882
0,afternoon1,Hwy401,NB,18,21,580.9523659186315
0,afternoon1,Hwy401,NB,18,52,7.348333157058495
0,afternoon1,Hwy401,NB,19,21,668.2777768997782
0,afternoon1,Hwy401,NB,19,61,15.781634401961801
0,afternoon1,Hwy401,NB,19,52,14.259043933224996
0,afternoon1,Hwy401,NB,20,52,5.967665157135288
0,afternoon1,Hwy401,NB,20,21,528.8407273582329
0,afternoon1,Hwy401,NB,20,42,6.288428926683392
0,afternoon1,Hwy401,NB,20,61,0.7062836461265423
0,afternoon1,Hwy401,NB,21,21,1189.2498770862533
0,afternoon1,Hwy401,NB,21,42,4.736253226363019
0,afternoon1,Hwy401,NB,21,52,10.175121851030875
0,afternoon1,Hwy401,NB,21,61,23.637892214122235
0,afternoon1,Hwy401,NB,22,21,323.2728742058389
0,afternoon1,Hwy401,NB,22,61,22.257482788338674
0,afternoon1,Hwy401,NB,23,21,1012.5640638935012
0,afternoon1,Hwy401,NB,23,61,62.980442978882564
0,afternoon1,Hwy401,NB,23,52,17.508129912132727
0,afternoon1,Hwy401,NB,24,21,742.0275910078135
0,afternoon1,Hwy401,NB,24,61,3.181048608427748
0,afternoon1,Hwy401,NB,24,52,25.449539744712563
0,afternoon1,Hwy401,NB,25,21,931.6815367158317
0,afternoon1,Hwy401,NB,25,52,5.808205246118745
0,afternoon1,Hwy401,NB,26,21,474.0477771734226
0,afternoon1,Hwy401,NB,27,21,319.9789113792134
0,afternoon1,Hwy401,NB,27,42,14.043356298739957
0,afternoon1,Hwy401,NB,27,61,7.3205657930459775
0,afternoon1,Hwy401,NB,28,21,366.65655925150924
0,afternoon1,Hwy401,NB,28,42,15.04742372181794
0,afternoon1,Hwy401,NB,29,21,247.15061522604702
0,afternoon1,Hwy401,NB,30,21,383.23727827932936
0,afternoon1,Hwy401,NB,30,42,16.2456933651933
0,afternoon1,Hwy401,NB,30,52,5.085865402101985
0,afternoon1,Hwy401,NB,31,21,495.67668021158613
0,afternoon1,Hwy401,NB,31,52,6.770951600722467
0,afternoon1,Hwy401,NB,31,61,8.342671388320486
0,afternoon1,Hwy401,NB,32,21,692.7800439114213
0,afternoon1,Hwy401,NB,32,61,41.55996074039786
0,afternoon1,Hwy401,NB,32,52,21.01718961309589
0,afternoon1,Hwy401,NB,33,21,433.06444962358785
